id,q1_hh_members,q2_age_u5,q3_age_5_17,q4_age_18_34,q5_age_35_59,q6_age_60plus,q7_male,q8_female,q9_head_sex,q10_head_age,q11_head_education,q12_occupation,q12_other,q13_income,q14_residence,q15_housing,q15_other,q16_tenure,q17_rooms,q18_floors,q19_economic,q20_living,q21_region,q22_district,q23_village,demographics_complete,starttime_complete,q96digital_corruption,q87_confidence,q95_cyber_awareness
1825,10,0,0,5,3,2,3,7,2,38,1,1, ,200,1,1, ,1,4,1,3,4,1,6,Magalo ugaaso,2,2,4,2,2
1826,7,1,6,3,1,0,4,3,2,35,2,6, ,0,1,3, ,3,2,1,6,3,1,7,jigjigayar,2,2,3,3,6
1827,4,0,1,0,0,0,2,2,1,27,4,7,teacher,200,1,1, ,1,3,1,4,5,1,4,qudhac dheer,2,2,4,3,3
1828,10,2,1,2,0,2,5,5,1,67,4,2, ,600,1,1, ,1,7,1,5,4,1,7,Jigjig yar,2,2,2,3,2
1829,9,0,0,7,2,0,2,7,1,47,6,1, ,800,1,1, ,1,5,1,4,5,1,3,Pepsi,2,2,3,5,3
1831,11,2,0,1,0,0,4,7,2,38,6,2, ,3000,1,1, ,1,6,1,5,5,1,7,ibraahim koodbuur,2,2,5,5,3
1832,10,2,0,1,0,0,5,5,1,42,3,2, ,450,1,1, ,1,5,0,5,3,1,5,Cqalaaf,2,2,3,3,2
1833,9,1,2,7,2,1,5,4,1,61,6,3, ,500,2,3, ,1,4,1,4,3,1,1,Stadium area,2,2,1,3,4
1834,6,2,1,2,1,2,2,5,2,28,6,6, ,120,1,2, ,1,2,1,2,4,1,1,siinay,2,2,3,3,2
1835,7,0,0,1,1,0,3,4,2,45,1,2, ,100,1,1, ,1,4,1,4,5,1,3,Pepzi-ga,2,2,4,3,1
1837,9,0,0,2,4,3,5,4,1,60,2,1, ,150,1,1, ,1,4,1,4,4,1,6,magalo ugaaso,2,2,3,3,2
1838,7,0,0,1,3,1,4,3,2,60,2,6, ,700,1,2, ,1,5,1,4,3,1,6,Beeraha,2,2,1,3,1
1839,8,1,1,1,2,0,3,5,1,55,7,2, ,350,1,2, ,1,5,1,4,1,1,2,150 street,2,2,4,4,3
1840,2,0,2,1,0,0,1,1,1,22,4,2, ,300,1,2, ,1,2,1,4,4,1,7,hero awr,2,2,4,3,4
1842,6,0,6,4,2,1,3,3,2,74,1,2, ,500,1,1, ,1,3,1,4,4,1,7,hero awr,2,2,5,5,1
1844,6,0,6,1,1,0,5,1,2,40,2,6, ,500,1,3, ,1,4,1,6,1,1,7,jigjigayar,2,2,3,3,3
1847,14,3,1,1,0,0,7,7,1,35,7,7,director of technical institute,400,1,1, ,1,5,1,5,5,1,3,Ayax village,2,2,4,5,5
1850,12,11,1,2,10,1,5,7,2,60,7,2, ,1000,3,1, ,2,7,5,5,5,1,6,Jigjigyar,2,2,3,3,4
1854,3,0,0,0,0,0,2,1,1,40,4,7,dirawal,200,1,1, ,1,3,1,4,4,1,3,isha borama,2,2,3,3,2
1859,8,2,1,1,2,1,2,6,1,44,4,1, ,200,1,1, ,1,4,1,3,4,1,1,Badhka,2,2,3,3,2
1863,10,2,0,1,1,0,6,4,1,54,7,1, ,700,1,1, ,1,6,0,3,3,1,5,Laanta-Hawada,2,2,3,5,4
1864,4,0,0,0,0,0,2,2,1,58,3,1, ,400,1,1, ,1,4,1,5,1,1,7,xeroawr,2,2,4,3,3
1867,5,5,5,4,3,1,2,3,1,57,4,1, ,500,1,2, ,1,4,1,4,4,1,6,sheekh mubarig,2,2,3,3,2
1868,5,0,0,0,0,1,2,3,1,78,7,6, ,5000,1,1, ,1,4,1,4,3,1,8, ,2,2, , , 
1870,6,0,0,1,0,0,2,4,2,45,6,2, ,300,1,1, ,1,4,1,4,5,1,6,macalin haaruun,2,2,3,5,3
1871,4,2,0,0,0,0,0,4,2,29,6,1, ,500,1,2, ,1,4,1,4,3,1,7,Maroodi jeex,2,2,4,4,2
1872,10,2,10,8,2,1,6,4,2,56,6,5, ,600,1,3, ,3,6,3,4,5,1,2,Hargeisa,2,2,1,2,1
1880,9,1,2,4,1,1,5,4,1,60,4,1, ,900,1,1, ,1,6,1,5,5,1,8, ,2,2,4,4,1
1881,8,0,0,1,1,0,4,4,1,50,4,1, ,500,1,1, ,1,5,1,5,5,1,2, ,2,2,4,3,3
1882,8,0,4,2,1,0,4,4,1,58,1,5, ,300,1,1, ,1,4,1,3,3,1,1,cakaara,2,2, , , 
1887,6,2,2,2,1,0,1,5,1,34,6,7,Civil engineer,3000,1,1, ,3,7,1,4,5,1,9,New Hargeisa,2,2,3,3,3
1888,5,1,0,0,1,0,2,3,1,26,6,1, ,1000,1,1, ,1,4,1,3,3,1,9,New hargeisa,2,2,3,5,3
1889,10,2,3,2,2,1,3,7,1,50,1,1, ,2000,2,3, ,3,5,1,3,3,1,9,New Hargeisa,2,2,3,1,3
1892,2,5,3,2,8,8,8,8,2,20,8,6, ,1200,2,2, ,3,5,5,1,6,2,3,jigjiga,2,2,2,1,3
1894,3,0,0,0,0,0,1,2,2,37,4,1, ,200,1,2, ,3,5,1,6,6,1,2,Hargaysa,2,2,4,6,6
1895,6,0,0,2,2,0,4,2,2,35,2,6, ,200,1,3, ,1,5,1,4,1,1,7,jigjigayar,2,2,3,3,3
1896,5,0,5,4,2,0,2,3,1,56,3,7,Security guard,100,1,1, ,1,2,1,2,2,1,3,qandahaar,2,2,5,5,2
1898,5,2,1,0,2,0,3,2,1,35,7,2, ,1000,1,1, ,1,5,1,4,4,1,2,hargeisa,2,2,3,3,3
1899,9,1,1,5,1,0,3,6,1,40,2,1, ,3000,1,2, ,1,6,1,5,5,1,2,d,2,2, , , 
1900,6,1,0,0,0,0,4,2,1,58,4,1, ,1000,1,1, ,1,5,1,4,4,1,1,Actober,2,2,3,4,3
1901,10,0,0,1,0,1,7,3,2,80,1,6, ,450,1,3, ,1,4,1,4,5,1,7,xero-Awr,2,2,5,4,2
1902,8,0,0,0,0,0,3,5,2,48,7,2, ,450,1,2, ,1,4,1,5,5,1,1, ,2,2,5,5,5
1903,3,0,1,5,4,2,2,3,2,20,6,3, ,800,2,2, ,1,5,1,2,3,1,6,suuqa hoose,2,2,3,2,3
1904,5,0,5,0,2,1,3,2,1,59,6,1, ,600,1,1, ,1,4,1,4,4,1,2,idaacada,2,2,5,3,2
1905,7,2,0,0,0,0,4,3,1,40,3,2, ,120,1,2, ,1,3,1,3,4,1,3,pepsiga,2,2,2,4,3
1906,3,0,0,1,0,1,0,3,2,60,1,7,sell decoration home,10,1,4,temporary home,2,2,1,4,4,1,4,jungalka,2,2,1,6,3
1908,6,1,0,1,1,2,7,4,2,20,4,3, ,250,2,2, ,1,2,1,3,3,1,5,magaalo jimcaale,2,2,3,2,2
1910,8,2,1,4,2,1,2,3,1,42,1,4, ,300,1,1, ,1,4,1,3,4,1,1,Siinay,2,2,3,4,2
1911,6,2,1,0,0,0,1,6,1,21,7,2, ,200,1,4,Dwelling,1,5,1,4,4,1,7,Hargeisa,2,2,1,3,3
1912,7,0,0,1,0,0,3,4,1,31,6,1, ,1200,1,2, ,3,6,1,5,4,1,1,Jigjiga yar,2,2,4,3,4
1913,4,1,0,1,0,0,4,2,1,28,7,1, ,500,1,2, ,1,4,1,4,4,1,1,Siinay,2,2,2,3,3
1914,6,2,1,0,1,0,1,5,2,45,4,7,iam being billed,95,1,3, ,1,5,1,4,4,1,4,jungalka,2,2,4,4,3
1916,7,2,1,0,0,0,5,2,1,33,2,1, ,200,1,1, ,1,2,1,3,3,1,1,Masalle,2,2, , , 
1919,15,0,0,5,8,2,5,10,1,53,7,1, ,1900,1,1, ,1,17,2,5,5,1,7,Jigjigayr,2,2,2,5,3
1920,5,0,1,4,1,0,0,5,2,48,4,4, ,500,1,1, ,1,4,1,3,4,1,2,Xer-awe,2,2,4,3,3
1923,7,0,0,0,0,1,2,5,2,63,6,6, ,600,1,1, ,1,5,1,4,4,1,2,daloodho,2,2,4,4,1
1924,5,1,1,4,1,1,2,2,1,68,1,4, ,150,1,1, ,1,4,1,3,4,1,1,Badhka,2,2,3,3,3
1925,8,0,0,1,0,1,5,3,1,42,2,4, ,300,1,1, ,1,4,1,4,3,1,1,Half london,2,2, , , 
1926,11,2,1,0,0,1,8,3,1,37,2,1, ,550,1,1, ,1,4,1,3,4,1,4,Daarasalaam,2,2,3,4,3
1927,9,0,0,0,1,0,5,4,1,40,2,7,waash man,100,1,1, ,1,2,1,4,4,1,3,isha borama,2,2,3,3,2
1928,3,0,0,0,0,0,2,1,1,34,2,4, ,150,1,1, ,1,2,1,2,3,1,1,Half london,2,2, , , 
1929,7,3,0,0,1,0,4,3,1,35,1,4, ,200,1,3, ,1,2,1,4,4,1,3,ishaborama,2,2,1,6,6
1930,6,0,0,1,0,0,4,2,1,49,4,1, ,350,1,1, ,1,5,1,3,3,1,4,jarato,2,2,4,3,2
1931,11,0,0,1,0,2,3,8,2,65,2,4, ,500,1,1, ,1,4,1,3,3,1,1,Half london,2,2, , , 
1932,7,1,0,0,2,0,2,5,1,35,7,1, ,300,1,3, ,2,3,1,4,4,1,4,jungalka,2,2,3,4,4
1934,10,2,1,0,0,1,4,6,1,62,2,4, ,500,1,2, ,1,5,1,4,3,1,1,Half london,2,2, , , 
1935,9,2,2,5,2,1,3,2,1,50,1,4, ,100,1,1, ,1,2,1,3,4,1,1,Badhka,2,2,3,3,3
1936,5,8,2,1,2,3,2,1,1,51,4,5, ,350,1,2, ,2,2,1,2,4,1,7,jigjiga yar,2,2,2,1,3
1937,5,1,0,0,0,0,1,4,1,32,6,1, ,900,1,1, ,1,5,1,4,5,1,1, ,2,2, , , 
1939,7,0,0,0,0,0,3,4,2,43,2,6, ,1000,1,2, ,1,5,1,4,3,1,1,Half london,2,2, , , 
1942,12,1,1,7,3,0,6,6,2,56,4,6, ,700,1,1, ,1,5,1,4,4,1,5,Calaamada,2,2,4,3,4
1944,5,2,0,0,2,0,3,2,1,35,1,7,casual labor,90,1,2, ,2,1,1,2,1,1,4,jungalka,2,2,3,3,3
1945,8,2,1,3,1,1,4,4,1,65,2,2, ,400,1,1, ,1,4,1,4,3,1,6,Cabaaye,2,2, , , 
1946,6,1,3,1,1,0,2,4,1,32,4,1, ,400,1,2, ,1,4,1,3,4,1,7,150,2,2, , , 
1948,6,0,0,1,1,1,3,3,1,70,4,1, ,400,1,1, ,1,3,1,4,3,1,3,Isha borame,2,2,1,3,1
1949,9,1,2,4,2,0,4,5,1,43,4,1, ,750,1,2, ,1,6,1,5,5,1,7,jigjig yare,2,2, , , 
1950,9,0,0,1,3,1,5,4,2,43,4,2, ,400,1,1, ,1,4,1,4,4,1,1,October,2,2,3,4,1
1951,13,1,2,6,2,2,5,8,1,53,2,2, ,1300,1,1, ,1,11,2,5,5,1,7,jigjig yare,2,2, , , 
1952,11,2,9,8,5,0,1,10,1,42,7,1, ,1500,1,2, ,1,6,1,4,4,1,2,tuur xaamud,2,2,5,3,2
1954,5,0,0,0,0,0,1,4,1,37,4,1, ,150,1,1, ,1,3,1,3,4,1,2,Hawadle,2,2,5,3,2
1957,4,0,5,1,1,1,3,1,1,55,2,1, ,500,1,1, ,1,3,1,3,3,1,7,xiro Awr,2,2, , , 
1958,15,2,13,5,4,2,6,9,2,60,6,1, ,500,1,2, ,1,4,1,5,4,1,5,Hargeisa,2,2,3,3,3
1960,4,0,1,2,0,1,1,3,2,75,1,6, ,200,1,1, ,1,5,1,3,3,1,1,xalane,2,2, , , 
1962,3,0,1,0,2,0,1,2,1,55,1,6, ,150,1,2, ,1,2,1,1,3,1,5,jameecada,2,2, , , 
1963,9,1,1,5,1,0,3,6,1,40,2,1, ,3000,1,2, ,1,6,1,5,5,1,1,daloodho,2,2,4,3,1
1964,8,0,0,0,0,0,3,5,1,45,4,7,casual labor,150,1,1, ,1,3,1,4,4,1,4,jungalka,2,2,4,3,4
1968,5,0,0,3,2,0,3,2,1,41,6,1, ,500,1,1, ,1,3,2,3,3,1,7,Jigjigayar,2,2,1,4,3
1969,11,0,0,3,6,1,6,5,1,52,6,1, ,500,1,2, ,1,5,3,4,4,1,4,qudhacdheer,2,2,2,4,2
1970,8,5,2,1,4,2,2,5,1,31,4,3, ,120,2,1, ,1,2,1,2,3,1,5,kiladhka,2,2,2,2,4
1971,6,2,1,0,0,0,3,3,1,29,4,1, ,150,1,2, ,1,2,1,4,3,1,2,saldhiga,2,2,1,1,2
1973,4,0,0,1,0,0,1,3,2,41,3,6, ,230,1,1, ,1,2,1,3,5,1,4,daarasalam,2,2,3,3,2
1974,3,1,0,0,1,0,2,1,1,35,6,1, ,750,1,2, ,1,6,1,4,5,1,2,daloodho,2,2,2,5,3
1976,7,0,0,0,0,1,2,5,1,26,6,1, ,500,1,1, ,1,4,1,3,3,1,5,qudhcdheer,2,2,3,2,3
1978,4,0,0,0,0,0,4,0,1,25,7,7,4 single boys sharing everything,200,1,2, ,1,4,1,3,3,1,3,Dhooldahable,2,2,3,4,3
1979,7,0,7,7,2,1,1,6,1,61,1,2, ,250,1,1, ,2,4,4,5,4,1,2,26june,2,2,3,3,3
1981,10,1,1,1,0,0,6,4,2,41,2,4, ,300,1,1, ,1,4,1,4,3,1,1,Half london,2,2, , , 
1982,7,0,0,0,0,0,1,6,2,55,2,1, ,500,1,1, ,1,4,1,4,4,1,7,koodbuur,2,2,2,3,4
1984,8,0,1,1,1,1,3,5,2,60,1,7,dukaan khudradeed,150,1,1, ,1,6,1,3,4,1,3,isha borama,2,2,3,4,2
1985,3,0,0,2,1,0,1,2,1,27,6,1, ,450,1,1, ,1,3,1,3,4,1,7,Win yar degga,2,2, , , 
1986,6,2,2,2,2,0,3,3,1,40,4,2, ,200,1,2, ,2,2,1,4,4,1,2,26june,2,2,3,3,3
1987,9,0,9,7,1,0,3,6,2,50,1,2, ,600,1,1, ,1,5,1,4,5,1,8, ,2,2,5,4,2
1991,14,0,0,5,2,2,5,9,1,77,4,7,Retired,1200,1,1, ,1,7,1,4,4,1,8,Bada cas,2,2,4,3,3
1992,6,2,1,0,2,0,3,3,1,37,6,1, ,1000,1,2, ,1,5,3,4,3,1,1,Masalha galbeed,2,2,3,4,3
1994,4,0,1,2,1,0,3,1,1,24,5,1, ,400,1,2, ,1,3,1,2,2,1,9,Maamuus area,2,2, , , 
2000,9,0,0,1,2,0,2,7,2,50,8,6, ,700,3,4, ,2,6,0,5,5,1,1,Siinay,2,2,3,3,3
2004,7,0,0,0,0,0,4,3,2,55,1,6, ,400,1,1, ,1,4,1,3,5,1,1,xafadaha Aktoober,2,2,3,3,2
2005,7,0,0,1,1,2,5,2,2,75,1,2, ,150,1,1, ,1,4,1,3,4,1,1,cakaara,2,2,4,5,2
2006,7,0,6,2,1,0,0,3,2,45,1,2, ,300,1,3, ,2,5,1,4,4,1,2,26june,2,2,3,3,2
2007,11,2,1,1,1,1,7,4,1,60,6,1, ,350,1,1, ,1,7,1,3,5,1,5,masalaha,2,2,2,5,3
2008,7,0,7,5,2,1,3,4,1,67,4,1, ,300,1,2, ,1,4,1,4,4,1,8, ,2,2,5,5,2
2009,13,2,1,1,0,1,5,8,1,55,3,6, ,800,1,2, ,3,5,2,4,4,1,2, ,2,2,3,5,1
2013,9,1,1,4,1,1,3,4,1,49,5,1, ,300,1,1, ,1,4,1,4,4,1,1,Half-London,2,2,4,3,2
2014,8,2,1,0,1,0,5,3,1,40,5,1, ,400,1,2, ,2,4,1,3,1,1,2,Xisbiga,2,2,5,4,5
2015,12,1,1,0,0,1,2,10,1,79,7,5, ,800,1,1, ,1,8,1,3,4,1,7, ,2,2,3,4,2
2017,8,1,1,1,2,1,3,5,1,30,6,1, ,1000,1,1, ,1,10,1,4,5,1,9,Newhargeisa,2,2,3,4,3
2023,8,0,1,3,2,2,5,3,1,53,5,1, ,320,1,1, ,1,5,1,3,4,1,1,Axmed Dhagax,2,2, , , 
2024,4,0,0,1,0,1,4,0,1,65,1,6, ,150,1,1, ,1,3,1,4,3,1,4,Darasalam,2,2,4,3,3
2025,14,0,1,1,0,1,5,9,1,60,7,1, ,1000,1,3, ,1,7,1,5,5,1,1,hargeisa,2,2,3,2,3
2027,10,2,3,4,2,1,4,3,1,48,1,4, ,125,1,1, ,1,5,1,3,4,1,8,Siinay,2,2,3,3,3
2029,9,8,5,6,2,1,4,5,1,36,6,5, ,500,1,1, ,1,7,1,4,5,1,6,Hargeisa.,2,2,2,4,4
2030,7,1,1,4,6,1,4,3,2,32,4,3, ,500,1,2, ,3,5,1,4,5,1,7,Hargiesa,2,2,2,3,2
2035,11,0,0,0,0,1,6,5,1,56,4,2, ,1000,1,1, ,1,7,1,4,4,1,4,Hargeisa,2,2,2,3,3
2039,12,0,0,1,0,1,5,7,1,60,1,7,Police askari,200,1,1, ,1,4,1,3,5,1,3,isha borama,2,2, , , 
2041,7,0,1,1,1,1,3,4,1,80,2,6, ,150,2,1, ,3,3,1,3,3,1,2, ,2,2,3,6,1
2045,10,0,0,3,4,3,7,3,2,65,1,6, ,1000,1,1, ,1,5,1,4,4,1,2,150ka,2,2,3,3,1
2046,13,0,0,1,1,1,5,8,1,64,6,7,Retaired,6000,1,3, ,1,11,1,3,4,1,3,Isha borama,2,2,4,5,3
2047,9,0,0,1,1,0,2,3,2,25,4,2, ,150,1,1, ,1,6,1,4,3,1,7,Hargeisa,2,2,3,3,3
2049,7,0,1,3,1,2,3,4,1,70,1,6, ,300,1,1, ,1,4,1,4,4,1,1,October,2,2,3,4,3
2051,11,0,0,11,2,1,7,4,1,77,6,6, ,1000,1,1, ,1,7,1,4,3,1,2,Magaalo ugaaso,2,2,3,3,1
2052,6,0,0,6,1,0,3,3,2,45,1,2, ,150,1,1, ,1,4,1,5,3,1,2,26june,2,2, , , 
2054,7,1,0,1,0,0,3,4,2,46,2,2, ,270,1,1, ,1,3,1,3,3,1,4,Daarasalaam,2,2,3,3,2
2055,6,0,0,6,0,0,3,3,1,21,6,5, ,2000,1,1, ,1,6,1,5,3,1,7,Jigjiga yar,2,2,5,6,5
2057,7,7,7,7,2,2,2,5,1,60,6,2, ,1200,3,3, ,1,7,1,5,5,1,7,Jigjigayr,2,2,4,4,3
2058,10,0,0,1,1,2,7,3,1,61,4,2, ,500,1,3, ,1,4,1,5,4,1,7,Qunyar-daga,2,2,4,4,4
2059,4,0,0,0,1,1,2,2,1,65,7,2, ,500,1,1, ,3,4,1,4,4,1,7,xero awr,2,2,4,4,3
2060,5,0,0,0,0,1,3,2,1,63,1,1, ,800,1,1, ,1,3,1,4,4,1,6,sheekhnuur,2,2,2,4,3
2061,4,1,3,3,3,1,3,1,2,62,1,4, ,200,1,1, ,1,2,1,3,4,1,8, ,2,2,3,2,2
2062,5,0,1,2,2,0,3,2,2,45,1,1, ,200,1,1, ,1,4,1,4,3,1,6,magalo ugaaso,2,2,3,3,3
2064,6,0,0,6,1,0,3,3,1,45,1,2, ,200,1,1, ,1,4,1,4,3,1,2,26june,2,2,3,3,3
2065,6,0,0,0,0,0,3,3,2,45,8,1, ,200,1,1, ,1,4,1,3,3,1,2,150,2,2,3,3,3
2068,15,4,11,11,4,1,7,8,1,58,8,6, ,480,2,3, ,1,5,1,3,3,1,8,Area arabsiyo,2,2,3,3,3
2070,10,0,5,5,3,0,3,7,1,50,6,1, ,600,1,1, ,1,5,1,4,4,1,1,badhka,2,2,4,3,4
2071,4,0,0,0,0,0,1,3,2,57,3,6, ,300,1,1, ,1,4,1,5,4,1,6,Sh.nuur,2,2,5,3,4
2075,6,2,4,2,2,0,3,3,1,40,2,4, ,300,1,3, ,1,3,1,4,4,1,8, ,2,2,5,2,2
2076,9,0,9,8,2,1,3,6,1,62,6,2, ,800,1,1, ,1,8,1,4,4,1,9,New Hargeisa,2,2,2,3,3
2077,5,0,0,5,2,2,4,1,1,50,4,2, ,2000,1,1, ,1,3,1,4,4,1,5,Star,2,2,3,3,2
2080,7,2,1,1,0,0,3,4,1,26,4,1, ,300,3,1, ,3,3,1,3,3,1,6,Sheekh muprik,2,2,3,3,3
2087,5,0,0,0,1,0,1,2,2,40,7,1, ,1000,1,3, ,1,3,1,5,1,1,3, ,2,2,2,5,3
2088,13,0,0,1,1,1,5,8,1,64,6,7,Retaired,6000,1,3, ,1,11,1,3,4,1,3,Isha borama,2,2,2,4,4
2090,7,0,0,0,0,0,4,3,1,23,6,1, ,1000,1,2, ,1,4,1,4,5,1,2,xawaadle,2,2, , , 
2092,8,0,0,1,1,0,2,6,2,48,6,2, ,500,1,1, ,1,4,1,3,3,1,6,kilalka,2,2,4,3,3
2101,11,3,0,1,0,0,8,3,1,45,4,1, ,300,1,1, ,1,3,0,2,5,1,5,Laanta hawada,2,2,3,3,2
2103,10,1,1,3,2,2,7,3,2,63,5,1, ,500,1,2, ,3,4,1,3,3,1,1,Hargeisa,2,2,3,3,3
2104,13,0,0,1,1,1,5,8,1,64,6,7,Retaired,6000,1,3, ,1,11,1,4,4,1,3,Isha borama,2,2,3,4,4
2106,9,0,0,1,0,1,6,3,1,62,2,1, ,800,1,1, ,1,5,1,5,5,1,1,Iftin area,2,2,4,5,2
2111,11,0,0,3,6,2,5,6,1,54,4,4, ,450,1,1, ,1,5,1,3,4,1,7,jigjiga yar,2,2, , , 
2114,17,0,1,1,0,0,8,9,1,53,1,4, ,1200,1,1, ,1,6,1,4,4,1,1,Siinay,2,2,5,4,6
2116,8,3,2,0,1,0,3,5,1,40,6,7,principle,300,1,2, ,1,4,1,4,5,1,1,siinay,2,2, , , 
2117,5,1,0,1,3,1,2,3,2,30,6,7,Teacher,300,1,1, ,1,3,1,2,2,1,9,Sheekh nuur,2,2,1,3,6
2124,7,1,1,1,0,0,3,4,2,40,4,2, ,1000,1,1, ,1,6,1,5,5,1,9,New hargiesa,2,2,4,4,3
2126,8,1,0,0,0,0,4,4,2,42,3,1, ,250,1,2, ,1,2,1,3,3,1,3,Pepsi,2,2,1,3,2
2128,10,1,0,1,0,0,4,6,1,56,4,1, ,300,1,1, ,1,3,0,2,4,1,5,Laanta hawada,2,2,3,2,2
2130,10,1,9,9,2,0,5,5,1,40,6,1, ,600,1,2, ,1,5,1,4,3,1,6,New hargeisa,2,2,3,3,4
2132,9,0,0,1,0,0,5,4,2,42,1,7,dukaan khudradeed,150,1,1, ,1,2,1,3,5,1,3,isha borama,2,2,3,5,2
2133,12,1,0,0,0,1,5,7,2,55,1,2, ,700,1,1, ,1,4,1,5,5,1,7,jigjiga yar,2,2,4,5,2
2134,9,0,1,5,1,1,6,3,1,60,5,2, ,500,1,1, ,1,5,1,4,3,1,5,calamada,2,2,3,3,2
2136,8,1,0,0,0,1,3,5,1,61,1,6, ,200,1,3, ,1,3,1,5,3,1,1,Axmed guray,2,2,4,3,2
2137,8,1,0,0,0,0,2,6,1,50,1,6, ,200,1,1, ,1,2,1,3,3,1,4,Daarasalaam,2,2,3,4,3
2138,9,1,0,5,2,1,6,3,1,50,7,1, ,800,1,1, ,1,5,1,4,5,1,6,Magalo ugaaso,2,2,2,3,3
2139,4,0,0,1,1,0,2,2,1,41,8,6, ,600,1,2, ,3,5,1,3,6,1,7,Jigjiga yar,2,2,3,3,3
2141,16,2,1,9,4,0,10,6,1,52,6,2, ,5200,1,2, ,3,5,1,3,3,1,2,Daruraha,2,2,3,4,2
2142,6,0,6,4,1,0,3,3,2,39,2,6, ,100,1,3, ,1,4,1,4,1,1,7,jigjigayar,2,2,3,3,3
2143,3,0,0,1,2,0,3,0,1,35,7,1, ,300,1,1, ,1,4,1,3,3,1,4,dara salaam,2,2,3,2,3
2144,5,2,3,1,1,0,2,3,1,37,6,1, ,300,1,1, ,1,4,1,5,4,1,8,Gantaalaha,2,2,4,3,3
2145,6,0,0,0,0,0,1,5,2,48,7,2, ,1000,1,1, ,1,5,1,5,5,1,9,Hodan hills,2,2,3,4,2
2146,8,1,0,2,1,1,3,5,1,67,1,2, ,1200,1,3, ,1,7,2,5,4,1,2,Xero awr,2,2,3,4,4
2147,7,2,0,0,0,0,4,3,1,31,6,2, ,200,2,3, ,3,5,1,4,1,1,7,xero awr,2,2, , , 
2148,12,1,1,0,1,0,7,5,1,43,6,1, ,2000,1,1, ,1,7,1,4,3,1,2,daloodho,2,2,5,4,2
2151,6,2,2,0,0,0,2,4,1,37,6,2, ,500,1,2, ,1,2,1,5,4,1,1,October,2,2,3,5,5
2152,9,2,1,0,0,0,4,5,1,59,3,1, ,700,1,2, ,1,4,1,3,5,1,7,jigjiga yar,2,2,4,3,1
2154,3,1,0,0,0,0,2,1,1,32,6,1, ,900,1,2, ,1,6,1,5,5,1,7,Gantalaha,2,2,4,3,5
2157,10,1,9,9,2,0,5,5,1,50,6,1, ,350,1,1, ,1,4,1,4,4,1,6,gacan libaax,2,2,3,4,3
2160,15,1,0,0,0,0,4,11,2,50,7,2, ,1000,1,1, ,1,7,1,5,4,1,9,New hargiesa,2,2,4,4,4
2161,7,0,1,1,2,1,1,6,2,71,2,2, ,2500,1,1, ,1,7,1,4,4,1,2,150,2,2,5,4,4
2162,6,0,0,0,1,1,3,3,2,60,1,2, ,600,1,1, ,1,5,1,3,4,1,3,Isha-boorama,2,2,3,5,2
2163,6,0,0,1,1,1,4,2,2,54,2,2, ,100,1,3, ,1,4,1,3,4,1,7,Ibrahim koodbuur,2,2,1,3,3
2167,7,0,0,1,0,0,2,5,2,38,1,6, ,500,1,1, ,1,5,1,4,4,1,3,isha borama,2,2,3,3,3
2169,5,1,4,4,2,2,2,3,1,24,3,5, ,0,3,2, ,1,3,2,2,3,1,3,Oepsiga,2,2,2,3,3
2170,10,1,0,2,1,0,4,6,1,45,7,1, ,350,1,1, ,1,5,1,5,5,1,6,sheikh nuur,2,2,5,4,5
2172,10,0,0,0,0,1,4,6,1,77,6,6, ,350,1,1, ,1,4,1,3,3,1,4,Daarasalaam,2,2,4,3,2
2173,6,0,0,0,1,0,2,4,1,52,1,1, ,200,1,1, ,1,4,0,2,5,1,5,Qudhacdheer,2,2,3,3,3
2174,6,0,0,1,0,3,3,3,2,80,2,6, ,400,1,1, ,1,5,1,3,5,1,5, ,2,2,5,4,5
2175,11,2,0,2,3,1,4,7,1,53,2,2, ,450,1,1, ,1,4,1,3,4,1,6,Sheekh madar,2,2, , , 
2178,3,0,0,0,0,0,1,2,1,30,4,1, ,900,1,2, ,1,3,1,4,3,1,7,Gantaalaha,2,2,3,3,2
2179,9,2,1,0,0,0,6,3,1,51,4,1, ,150,2,1, ,1,3,1,3,3,1,2,sha'ab,2,2,3,2,4
2181,10,2,0,1,0,1,3,7,1,40,2,2, ,400,1,1, ,1,5,1,4,4,1,1,half london,2,2, , , 
2184,4,0,0,1,0,1,1,3,1,30,6,1, ,200,1,2, ,1,5,0,3,4,1,7,Hero awr,2,2,5,5,1
2185,7,1,2,2,1,1,4,3,2,60,3,2, ,1000,1,3, ,1,5,1,4,4,1,2, ,2,2,4,5,1
2186,13,3,0,6,1,0,3,10,1,52,6,7,Business and salaried employment,1000,1,3, ,1,9,5,5,4,1,9,Hodan hills,2,2,3,4,4
2188,6,1,1,0,2,0,3,3,1,35,7,5, ,1000,1,2, ,1,5,1,4,4,1,4,Jungalka,2,2, , , 
2190,9,0,0,0,0,0,5,4,2,41,4,2, ,800,1,1, ,1,7,1,5,5,1,7,jigjiga yar,2,2,3,2,1
2192,4,0,0,0,0,0,2,2,1,26,1,4, ,500,1,1, ,1,2,1,3,3,1,7,Boqol jire,2,2,3,3,3
2193,10,3,2,1,3,1,6,5,1,20,4,2, ,5000,1,3, ,3,13,4,5,5,1,9,New hargaysa,2,2,2,1,5
2194,13,1,0,1,0,0,9,4,1,43,1,7,construction worker,0,1,3, ,1,3,1,2,3,1,5,Jameeco weyn,2,2,3,2,2
